Customer ID,Recency,Frequency,Monetary,AverageOrderValue,CustomerTenure,PurchaseFrequency,Cluster,CustomerSegment
12426.0,195,2,1345.21,17.470259740259742,468,0.0042643923240938165,0,Regular Customers
12427.0,22,3,825.8,26.638709677419353,349,0.008571428571428572,0,Regular Customers
12428.0,26,9,7956.46,27.062789115646257,257,0.03488372093023256,0,Regular Customers
12429.0,9,8,6204.41,40.55169934640523,537,0.01486988847583643,0,Regular Customers
12430.0,43,1,256.4,23.30909090909091,0,1.0,0,Regular Customers
12431.0,36,27,10432.22,26.749282051282048,658,0.0409711684370258,4,Loyal Customers
12432.0,43,5,5059.32,46.845555555555556,129,0.038461538461538464,0,Regular Customers
12433.0,1,10,16794.14,30.04318425760286,476,0.020964360587002098,0,Regular Customers
12434.0,85,3,1103.43,15.763285714285715,296,0.010101010101010102,0,Regular Customers
12435.0,80,6,13925.93,124.33866071428572,657,0.00911854103343465,0,Regular Customers
12436.0,100,1,509.01,31.813125,0,1.0,0,Regular Customers
12437.0,2,39,12683.4,22.52824156305506,735,0.05298913043478261,4,Loyal Customers
12438.0,14,2,2906.85,29.66173469387755,125,0.015873015873015872,0,Regular Customers
12439.0,683,2,1142.88,16.096901408450705,43,0.045454545454545456,1,At-Risk Customers
12440.0,462,2,859.2,26.85,255,0.0078125,1,At-Risk Customers
12441.0,367,1,173.55,15.77727272727273,0,1.0,1,At-Risk Customers
12442.0,3,1,172.06,14.338333333333333,0,1.0,0,Regular Customers
12443.0,732,1,485.31,23.11,0,1.0,1,At-Risk Customers
12444.0,21,5,5005.46,28.440113636363638,149,0.03333333333333333,0,Regular Customers
12445.0,22,2,434.98,18.124166666666667,398,0.005012531328320802,0,Regular Customers
12446.0,58,1,1002.3100000000001,17.584385964912283,0,1.0,0,Regular Customers
12447.0,243,1,476.49,18.326538461538462,0,1.0,0,Regular Customers
12448.0,44,1,449.45,20.429545454545455,0,1.0,0,Regular Customers
12449.0,22,6,4835.89,24.05915422885572,416,0.014388489208633094,0,Regular Customers
12450.0,156,5,688.2,18.6,318,0.01567398119122257,0,Regular Customers
12451.0,11,8,12669.88,24.794285714285714,518,0.015414258188824663,0,Regular Customers
12452.0,17,2,430.57,19.571363636363635,0,2.0,0,Regular Customers
12453.0,134,1,707.09,16.443953488372095,0,1.0,0,Regular Customers
12454.0,56,5,16679.78,416.99449999999996,364,0.0136986301369863,0,Regular Customers
12455.0,73,10,5879.95,25.902863436123347,648,0.015408320493066256,0,Regular Customers
12456.0,44,3,3181.04,25.44832,210,0.014218009478672985,0,Regular Customers
12457.0,66,8,2995.91,35.665595238095236,368,0.02168021680216802,0,Regular Customers
12458.0,71,4,1777.49,21.160595238095237,416,0.009592326139088728,0,Regular Customers
12459.0,605,1,454.36,19.754782608695653,0,1.0,1,At-Risk Customers
12460.0,456,1,326.65,18.147222222222222,0,1.0,1,At-Risk Customers
12461.0,94,2,826.88,23.62514285714286,60,0.03278688524590164,0,Regular Customers
12462.0,19,2,1189.59,19.186935483870965,284,0.007017543859649123,0,Regular Customers
12463.0,53,4,1344.78,16.202168674698793,188,0.021164021164021163,0,Regular Customers
12464.0,10,8,1212.05,41.79482758620689,299,0.02666666666666667,0,Regular Customers
12465.0,17,2,742.1899999999999,15.79127659574468,152,0.013071895424836602,0,Regular Customers
12466.0,682,1,56.73,56.73,0,1.0,1,At-Risk Customers
12467.0,423,1,132.8,14.755555555555556,0,1.0,1,At-Risk Customers
12468.0,188,5,3670.74,24.4716,495,0.010080645161290322,0,Regular Customers
12469.0,523,2,3070.54,40.40184210526316,14,0.13333333333333333,1,At-Risk Customers
12470.0,690,1,211.95,9.215217391304348,0,1.0,1,At-Risk Customers
12471.0,2,79,39918.19,35.17021145374449,730,0.10807113543091655,4,Loyal Customers
12472.0,32,19,16249.289999999999,19.321391200951247,693,0.027377521613832854,4,Loyal Customers
12473.0,29,5,3928.0499999999997,23.52125748502994,162,0.03067484662576687,0,Regular Customers
12474.0,17,31,12372.75,17.47563559322034,649,0.047692307692307694,4,Loyal Customers
12475.0,54,2,1149.64,18.846557377049184,356,0.0056022408963585435,0,Regular Customers
12476.0,16,23,14083.91,27.400603112840468,486,0.04722792607802875,4,Loyal Customers
12477.0,23,9,20276.37,35.95101063829787,600,0.014975041597337771,0,Regular Customers
12478.0,4,1,680.99,18.91638888888889,0,1.0,0,Regular Customers
12479.0,11,1,527.2,17.006451612903227,0,1.0,0,Regular Customers
12480.0,28,7,5464.85,22.58202479338843,479,0.014583333333333334,0,Regular Customers
12481.0,23,15,12185.51,32.06713157894737,584,0.02564102564102564,0,Regular Customers
12482.0,576,29,23691.4,116.1343137254902,77,0.3717948717948718,1,At-Risk Customers
12483.0,17,19,5097.18,36.93608695652174,660,0.028744326777609682,4,Loyal Customers
12484.0,33,12,6354.1,13.490658174097666,648,0.01848998459167951,0,Regular Customers
12485.0,529,1,708.1,20.826470588235296,0,1.0,1,At-Risk Customers
12486.0,432,1,1037.28,21.168979591836734,0,1.0,1,At-Risk Customers
12487.0,731,1,285.29999999999995,142.64999999999998,0,1.0,1,At-Risk Customers
12488.0,10,3,1298.66,23.612000000000002,65,0.045454545454545456,0,Regular Customers
12489.0,336,1,334.93,22.328666666666667,0,1.0,1,At-Risk Customers
12490.0,5,21,9823.64,21.26329004329004,733,0.02861035422343324,4,Loyal Customers
12491.0,39,1,460.40000000000003,17.70769230769231,0,1.0,0,Regular Customers
12492.0,63,3,715.21,17.028809523809525,340,0.008797653958944282,0,Regular Customers
12493.0,166,2,433.74,19.715454545454545,31,0.0625,0,Regular Customers
12494.0,16,9,1815.27,16.808055555555555,560,0.016042780748663103,0,Regular Customers
12495.0,641,1,357.4,21.023529411764706,0,1.0,1,At-Risk Customers
12496.0,620,2,45.34,4.534000000000001,0,2.0,1,At-Risk Customers
12497.0,82,3,6248.5,109.62280701754386,563,0.005319148936170213,0,Regular Customers
12498.0,21,3,403.70000000000005,17.55217391304348,36,0.08108108108108109,0,Regular Customers
12499.0,560,1,393.72,14.582222222222223,0,1.0,1,At-Risk Customers
12500.0,23,19,5955.21,40.7891095890411,650,0.029185867895545316,4,Loyal Customers
12501.0,337,1,2169.39,14.559664429530201,0,1.0,1,At-Risk Customers
12502.0,96,5,3723.87,25.332448979591835,214,0.023255813953488372,0,Regular Customers
12503.0,584,1,1126.0,563.0,0,1.0,1,At-Risk Customers
12504.0,18,4,779.05,38.9525,578,0.0069084628670120895,0,Regular Customers
12505.0,409,1,955.2,22.742857142857144,0,1.0,1,At-Risk Customers
12506.0,233,1,73.5,3.1956521739130435,0,1.0,0,Regular Customers
12507.0,134,4,1844.06,37.633877551020404,450,0.008869179600886918,0,Regular Customers
12508.0,26,2,397.88,5.851176470588236,2,0.6666666666666666,0,Regular Customers
12509.0,284,1,176.5,25.214285714285715,0,1.0,1,At-Risk Customers
12510.0,143,9,5178.02,35.71048275862069,592,0.01517706576728499,0,Regular Customers
12511.0,429,1,3084.02,16.231684210526314,0,1.0,1,At-Risk Customers
12512.0,66,2,132.18,4.263870967741935,0,2.0,0,Regular Customers
12513.0,113,1,612.29,17.494,0,1.0,0,Regular Customers
12514.0,267,2,1597.76,19.02095238095238,374,0.005333333333333333,0,Regular Customers
12515.0,353,1,383.7,23.98125,0,1.0,1,At-Risk Customers
12516.0,78,4,2648.62,35.792162162162164,521,0.007662835249042145,0,Regular Customers
12517.0,28,5,2481.6,8.894623655913978,161,0.030864197530864196,0,Regular Customers
12518.0,1,5,2056.89,16.58782258064516,109,0.045454545454545456,0,Regular Customers
12519.0,64,2,716.54,18.37282051282051,413,0.004830917874396135,0,Regular Customers
12520.0,79,5,2634.26,17.330657894736845,194,0.02564102564102564,0,Regular Customers
12521.0,143,1,599.68,15.781052631578946,0,1.0,0,Regular Customers
12522.0,39,2,192.72,16.06,12,0.15384615384615385,0,Regular Customers
12523.0,19,23,4352.35,17.479317269076308,712,0.03225806451612903,4,Loyal Customers
12524.0,9,17,11126.11,46.35879166666667,660,0.025718608169440244,4,Loyal Customers
12525.0,498,3,973.73,16.228833333333334,149,0.02,1,At-Risk Customers
12526.0,1,3,1316.66,18.54450704225352,93,0.031914893617021274,0,Regular Customers
12527.0,82,5,735.51,22.9846875,447,0.011160714285714286,0,Regular Customers
12528.0,9,6,1933.48,21.01608695652174,303,0.019736842105263157,0,Regular Customers
12529.0,528,1,316.48,15.07047619047619,0,1.0,1,At-Risk Customers
12530.0,60,9,3759.26,23.792784810126584,582,0.015437392795883362,0,Regular Customers
12531.0,15,2,1933.2,15.222047244094489,671,0.002976190476190476,0,Regular Customers
12532.0,30,1,349.83000000000004,21.864375000000003,0,1.0,0,Regular Customers
12533.0,628,2,1367.89,18.998472222222222,110,0.018018018018018018,1,At-Risk Customers
12534.0,131,1,1089.18,17.28857142857143,0,1.0,0,Regular Customers
12535.0,92,2,716.35,21.069117647058825,94,0.021052631578947368,0,Regular Customers
12536.0,43,3,12601.830000000002,48.282873563218395,15,0.1875,0,Regular Customers
12537.0,409,1,732.94,17.04511627906977,0,1.0,1,At-Risk Customers
12538.0,29,2,640.45,18.836764705882356,349,0.005714285714285714,0,Regular Customers
12539.0,22,7,11214.75,22.251488095238095,694,0.010071942446043165,0,Regular Customers
12540.0,20,33,22254.49,28.864448767833984,712,0.04628330995792426,4,Loyal Customers
12541.0,30,3,981.18,18.868846153846153,251,0.011904761904761904,0,Regular Customers
12542.0,484,2,481.88,12.355897435897436,156,0.012738853503184714,1,At-Risk Customers
12543.0,448,1,980.25,22.796511627906977,0,1.0,1,At-Risk Customers
12544.0,36,1,372.7,19.61578947368421,0,1.0,0,Regular Customers
12545.0,75,2,1000.39,20.0078,184,0.010810810810810811,0,Regular Customers
12546.0,47,2,1161.5,16.833333333333332,31,0.0625,0,Regular Customers
12547.0,198,3,383.58,18.265714285714285,302,0.009900990099009901,0,Regular Customers
12548.0,166,1,95.19999999999999,19.04,0,1.0,0,Regular Customers
12549.0,576,6,1575.68,32.15673469387755,121,0.04918032786885246,1,At-Risk Customers
12550.0,79,1,964.83,16.92684210526316,0,1.0,0,Regular Customers
12551.0,358,1,168.0,16.8,0,1.0,1,At-Risk Customers
12552.0,39,2,437.82,21.891,0,2.0,0,Regular Customers
12553.0,8,12,4608.75,19.36449579831933,415,0.028846153846153848,0,Regular Customers
12554.0,449,1,468.5,18.01923076923077,0,1.0,1,At-Risk Customers
12555.0,682,1,129.23,129.23,0,1.0,1,At-Risk Customers
12556.0,50,2,599.56,5.038319327731092,100,0.019801980198019802,0,Regular Customers
12557.0,16,8,18096.14,341.4366037735849,706,0.011315417256011316,0,Regular Customers
12558.0,8,1,269.96,24.54181818181818,0,1.0,0,Regular Customers
12559.0,311,2,561.71,26.74809523809524,8,0.2222222222222222,1,At-Risk Customers
12560.0,5,3,2134.01,20.323904761904764,137,0.021739130434782608,0,Regular Customers
12561.0,303,1,238.85,14.928125,0,1.0,1,At-Risk Customers
12562.0,8,9,4966.92,23.99478260869565,427,0.02102803738317757,0,Regular Customers
12563.0,409,1,249.24,19.172307692307694,0,1.0,1,At-Risk Customers
12564.0,261,1,456.9,21.757142857142856,0,1.0,0,Regular Customers
12565.0,289,1,145.92,16.21333333333333,0,1.0,1,At-Risk Customers
12566.0,86,1,351.65,18.507894736842104,0,1.0,0,Regular Customers
12567.0,23,15,11767.48,21.16453237410072,644,0.023255813953488372,0,Regular Customers
12568.0,645,1,70.0,14.0,0,1.0,1,At-Risk Customers
12569.0,2,32,4124.69,21.939840425531912,250,0.12749003984063745,4,Loyal Customers
12570.0,682,1,77.52,77.52,0,1.0,1,At-Risk Customers
12571.0,40,2,519.61,15.28264705882353,81,0.024390243902439025,0,Regular Customers
12572.0,9,2,1020.42,17.006999999999998,43,0.045454545454545456,0,Regular Customers
12573.0,227,5,717.41,6.028655462184874,237,0.02100840336134454,0,Regular Customers
12574.0,316,1,218.45,19.85909090909091,0,1.0,1,At-Risk Customers
12575.0,457,2,622.8199999999999,16.389999999999997,69,0.02857142857142857,1,At-Risk Customers
12576.0,36,8,2142.72,15.08957746478873,490,0.016293279022403257,0,Regular Customers
12577.0,35,8,1617.1,5.426510067114093,700,0.011412268188302425,0,Regular Customers
12578.0,21,4,4642.45,26.99098837209302,422,0.009456264775413711,0,Regular Customers
12579.0,78,1,440.42,15.18689655172414,0,1.0,0,Regular Customers
12580.0,247,2,1052.9,18.153448275862072,329,0.006060606060606061,0,Regular Customers
12581.0,40,1,197.71,13.180666666666667,0,1.0,0,Regular Customers
12582.0,239,4,1980.4,19.22718446601942,338,0.011799410029498525,0,Regular Customers
12583.0,3,27,13591.58,30.47439461883408,730,0.036935704514363885,4,Loyal Customers
12584.0,4,9,2338.15,24.355729166666666,276,0.032490974729241874,0,Regular Customers
12585.0,234,2,2040.1,23.44942528735632,117,0.01694915254237288,0,Regular Customers
12586.0,17,4,2062.67,21.943297872340427,706,0.005657708628005658,0,Regular Customers
12587.0,8,1,144.0,36.0,0,1.0,0,Regular Customers
12588.0,39,4,958.78,20.84304347826087,558,0.007155635062611807,0,Regular Customers
12589.0,29,8,4695.66,26.087,660,0.012102874432677761,0,Regular Customers
12590.0,211,2,9864.26,145.06264705882353,0,2.0,0,Regular Customers
12591.0,317,3,1338.95,19.69044117647059,91,0.03260869565217391,1,At-Risk Customers
12592.0,92,5,2582.66,31.88469135802469,427,0.011682242990654205,0,Regular Customers
12593.0,109,3,418.09999999999997,19.909523809523808,110,0.02702702702702703,0,Regular Customers
12594.0,38,15,5090.110000000001,25.57844221105528,608,0.024630541871921183,0,Regular Customers
12595.0,505,1,299.02,15.737894736842104,0,1.0,1,At-Risk Customers
12596.0,51,2,618.27,22.898888888888887,190,0.010471204188481676,0,Regular Customers
12597.0,19,4,3811.22,18.50106796116505,248,0.01606425702811245,0,Regular Customers
12598.0,10,11,4534.09,22.01014563106796,639,0.0171875,0,Regular Customers
12599.0,29,13,2296.72,17.268571428571427,548,0.023679417122040074,0,Regular Customers
12600.0,29,21,4967.42,38.21092307692308,703,0.029829545454545456,4,Loyal Customers
12601.0,190,6,681.26,20.03705882352941,214,0.027906976744186046,0,Regular Customers
12602.0,59,1,153.12,12.76,0,1.0,0,Regular Customers
12603.0,22,1,739.1999999999999,369.59999999999997,0,1.0,0,Regular Customers
12604.0,79,2,254.18,15.88625,182,0.01092896174863388,0,Regular Customers
12605.0,376,4,1232.95,16.223026315789475,81,0.04878048780487805,1,At-Risk Customers
12606.0,682,1,21.0,21.0,0,1.0,1,At-Risk Customers
12607.0,60,1,1579.51,15.63871287128713,0,1.0,0,Regular Customers
12608.0,405,1,415.79,25.986875,0,1.0,1,At-Risk Customers
12609.0,78,9,3435.86,19.633485714285715,641,0.014018691588785047,0,Regular Customers
12610.0,23,5,2099.54,19.80698113207547,103,0.04807692307692308,0,Regular Customers
12611.0,52,1,1193.32,18.35876923076923,0,1.0,0,Regular Customers
12612.0,74,1,704.0400000000001,37.054736842105264,0,1.0,0,Regular Customers
12613.0,57,10,6817.37,20.91217791411043,668,0.014947683109118086,0,Regular Customers
12614.0,278,1,315.6,15.780000000000001,0,1.0,1,At-Risk Customers
12615.0,2,8,5740.98,21.262888888888888,629,0.012698412698412698,0,Regular Customers
12616.0,95,3,1131.1,20.946296296296296,293,0.01020408163265306,0,Regular Customers
12617.0,29,1,352.98,8.609268292682927,0,1.0,0,Regular Customers
12618.0,22,1,177.31,16.11909090909091,0,1.0,0,Regular Customers
12619.0,16,10,3781.38,37.8138,544,0.01834862385321101,0,Regular Customers
12620.0,15,3,1339.41,14.558804347826088,189,0.015789473684210527,0,Regular Customers
12621.0,2,35,24311.2,32.15767195767196,666,0.05247376311844078,4,Loyal Customers
12622.0,232,1,180.1,16.37272727272727,0,1.0,0,Regular Customers
12623.0,276,7,3747.84,21.663815028901734,420,0.0166270783847981,0,Regular Customers
12624.0,106,2,641.13,16.87184210526316,71,0.027777777777777776,0,Regular Customers
12625.0,212,4,5164.88,28.22338797814208,384,0.01038961038961039,0,Regular Customers
12626.0,23,9,6620.48,22.51863945578231,303,0.029605263157894735,0,Regular Customers
12627.0,11,7,4478.53,19.47186956521739,129,0.05384615384615385,0,Regular Customers
12628.0,4,3,786.46,19.181951219512197,60,0.04918032786885246,0,Regular Customers
12629.0,386,2,1558.22,34.62711111111111,37,0.05263157894736842,1,At-Risk Customers
12630.0,10,2,1270.88,19.8575,34,0.05714285714285714,0,Regular Customers
12631.0,57,6,3481.57,19.024972677595628,635,0.009433962264150943,0,Regular Customers
12632.0,521,2,804.88,22.99657142857143,44,0.044444444444444446,1,At-Risk Customers
12633.0,59,7,5678.16,18.556078431372548,466,0.014989293361884369,0,Regular Customers
12634.0,536,2,490.0,24.5,12,0.15384615384615385,1,At-Risk Customers
12635.0,90,4,2930.41,16.37100558659218,367,0.010869565217391304,0,Regular Customers
12636.0,739,1,141.0,141.0,0,1.0,1,At-Risk Customers
12637.0,67,12,8283.81,13.491547231270358,476,0.025157232704402517,0,Regular Customers
12638.0,33,2,921.49,19.197708333333335,606,0.0032948929159802307,0,Regular Customers
12639.0,239,3,1312.37,20.50578125,389,0.007692307692307693,0,Regular Customers
12640.0,24,3,1174.58,22.16188679245283,57,0.05172413793103448,0,Regular Customers
12641.0,115,1,185.9,18.59,0,1.0,0,Regular Customers
12642.0,25,3,1013.26,21.558723404255318,82,0.03614457831325301,0,Regular Customers
12643.0,128,12,8304.82,162.83960784313726,482,0.024844720496894408,0,Regular Customers
12644.0,130,4,1918.49,17.283693693693692,564,0.007079646017699115,0,Regular Customers
12645.0,34,8,3539.3,22.120625,635,0.012578616352201259,0,Regular Customers
12646.0,5,2,1346.97,29.932666666666666,44,0.044444444444444446,0,Regular Customers
12647.0,22,36,16955.55,32.923398058252424,672,0.05349182763744428,4,Loyal Customers
12648.0,155,4,1112.0,17.107692307692307,546,0.007312614259597806,0,Regular Customers
12649.0,107,8,2294.65,19.446186440677966,588,0.013582342954159592,0,Regular Customers
12650.0,3,1,314.44,15.722,0,1.0,0,Regular Customers
12651.0,335,4,377.75,12.591666666666667,130,0.030534351145038167,1,At-Risk Customers
12652.0,331,2,1017.03,19.941764705882353,102,0.019417475728155338,1,At-Risk Customers
12653.0,149,3,4160.83,48.38174418604651,378,0.0079155672823219,0,Regular Customers
12654.0,11,5,601.98,15.841578947368422,284,0.017543859649122806,0,Regular Customers
12655.0,424,1,261.35,16.334375,0,1.0,1,At-Risk Customers
12656.0,17,8,6407.83,25.942631578947367,545,0.014652014652014652,0,Regular Customers
12657.0,11,4,1643.18,34.961276595744685,67,0.058823529411764705,0,Regular Customers
12658.0,19,1,686.05,19.056944444444444,0,1.0,0,Regular Customers
12659.0,30,1,91.68,18.336000000000002,0,1.0,0,Regular Customers
12660.0,11,1,245.1,18.853846153846153,0,1.0,0,Regular Customers
12661.0,436,1,162.0,14.727272727272727,0,1.0,1,At-Risk Customers
12662.0,1,20,6726.54,17.203427109974424,617,0.032362459546925564,4,Loyal Customers
12663.0,625,2,239.4,23.94,43,0.045454545454545456,1,At-Risk Customers
12664.0,8,11,6070.04,134.88977777777777,718,0.015299026425591099,0,Regular Customers
12665.0,325,3,313.6,18.447058823529414,344,0.008695652173913044,1,At-Risk Customers
12666.0,394,1,1248.42,40.27161290322581,0,1.0,1,At-Risk Customers
12667.0,58,1,620.13,18.791818181818183,0,1.0,0,Regular Customers
12668.0,12,10,11383.03,21.236996268656718,665,0.015015015015015015,0,Regular Customers
12669.0,151,3,2744.0299999999997,27.168613861386135,105,0.02830188679245283,0,Regular Customers
12670.0,10,7,3760.29,32.698173913043476,656,0.0106544901065449,0,Regular Customers
12671.0,606,1,2622.481,58.27735555555556,0,1.0,1,At-Risk Customers
12672.0,330,2,437.05,19.865909090909092,265,0.007518796992481203,1,At-Risk Customers
12673.0,5,3,1230.02,16.62189189189189,396,0.007556675062972292,0,Regular Customers
12674.0,39,4,1970.6,23.742168674698792,169,0.023529411764705882,0,Regular Customers
12675.0,554,2,957.25,8.546875,24,0.08,1,At-Risk Customers
12676.0,25,11,2843.09,26.570934579439253,458,0.023965141612200435,0,Regular Customers
12677.0,555,2,395.1,18.814285714285717,111,0.017857142857142856,1,At-Risk Customers
12678.0,42,21,34281.18,91.17335106382978,658,0.03186646433990895,4,Loyal Customers
12679.0,59,4,1113.02,23.187916666666666,225,0.017699115044247787,0,Regular Customers
12680.0,1,4,880.81,16.619056603773583,112,0.035398230088495575,0,Regular Customers
12681.0,15,45,29834.76,20.951376404494383,711,0.06320224719101124,4,Loyal Customers
12682.0,4,52,22950.22,23.20548028311426,735,0.07065217391304347,4,Loyal Customers
12683.0,4,21,11633.7,23.888501026694048,722,0.029045643153526972,4,Loyal Customers
12684.0,8,7,2283.63,21.748857142857144,205,0.03398058252427184,0,Regular Customers
12685.0,28,6,2863.08,18.236178343949042,65,0.09090909090909091,0,Regular Customers
12686.0,372,1,89.14,12.734285714285715,0,1.0,1,At-Risk Customers
12687.0,481,2,2138.91,16.97547619047619,0,2.0,1,At-Risk Customers
12688.0,114,1,4873.8099999999995,28.501812865497072,0,1.0,0,Regular Customers
12689.0,26,2,1247.61,17.327916666666667,101,0.0196078431372549,0,Regular Customers
12690.0,206,1,389.01,24.313125,0,1.0,0,Regular Customers
